tem,inion,fate
850.0,0.028299377657112,9.536417142075315e-06
852.0,0.0282329471931281,1.0875445544122895e-05
854.0,0.0281668278788585,1.23938162163717e-05
856.0,0.0281010175333472,1.4115092358824022e-05
858.0,0.0280355139959734,1.6062430795160676e-05
860.0,0.0279703151262153,1.826569728802241e-05
862.0,0.0279054188034167,2.07567402848996e-05
864.0,0.0278408229265569,2.357172557837517e-05
866.0,0.0277765254140244,2.675050431166781e-05
868.0,0.027712524203393,3.033770235028044e-05
870.0,0.0276488172512013,3.438397139926552e-05
872.0,0.0275854025327353,3.894587562169871e-05
874.0,0.0275222780418137,4.40851738794934e-05
876.0,0.0274594417905767,4.987242990112106e-05
878.0,0.027396891809277,5.638501252708261e-05
880.0,0.027334626146074,6.371180472086735e-05
882.0,0.0272726428668313,7.194661325038432e-05
884.0,0.0272109400549153,8.120102607672708e-05
886.0,0.0271495158109991,9.1593126833045e-05
888.0,0.0270883682528662,0.0001032585069532
890.0,0.0270274955152193,0.0001163465753947
892.0,0.0269668957494901,0.0001310226887402
894.0,0.0269065671236523,0.0001474724143843
896.0,0.026846507822037,0.0001659002391712
898.0,0.0267867160451505,0.0001865352719163
900.0,0.0267271900094946,0.0002096306299034
902.0,0.0266679279473893,0.0002354668337742
904.0,0.0266089281067977,0.0002643562901222
906.0,0.0265501887511536,0.000296645221269
908.0,0.0264917081591907,0.0003327174593475
910.0,0.0264334846247749,0.0003729975161723
912.0,0.0263755164567381,0.0004179555343486
914.0,0.0263178019787146,0.0004681147688923
916.0,0.0262603395289794,0.000524047068795
918.0,0.0262031274602889,0.0005863931435909
920.0,0.026146164139723,0.000655857958498
922.0,0.0260894479485305,0.0007332169834478
924.0,0.0260329772819753,0.0008193300932157
926.0,0.0259767505491848,0.0009151456086681
928.0,0.0259207661730013,0.001021707366107
930.0,0.0258650225898335,0.0011401686913353
932.0,0.025809518249512,0.0012717988046723
934.0,0.0257542516151447,0.0014179925582682
936.0,0.0256992211629756,0.0015802883677681
938.0,0.0256444253822443,0.0017603734515231
940.0,0.025589862775048,0.0019601065508537
942.0,0.0255355318562051,0.0021815214924433
944.0,0.0254814311531199,0.0024268533356866
946.0,0.0254275592056503,0.0026985533000192
948.0,0.0253739145659759,0.0029993024619479
950.0,0.0253204957984686,0.0033320364659431
952.0,0.0252673014795642,0.003699964636096
954.0,0.0252143301976364,0.0041065941434534
956.0,0.0251615805528715,0.0045557501993087
958.0,0.0251090511571453,0.0050516019056701
960.0,0.0250567406339012,0.0055986983027792
962.0,0.0250046476180303,0.0062019797286358
964.0,0.0249527707557522,0.0068668224264059
966.0,0.0249011087044981,0.0075990557835484
968.0,0.0248496601327946,0.0084050095905743
970.0,0.0247984237201496,0.0092915371132859
972.0,0.0247473981569395,0.0102660501366189
974.0,0.0246965821442969,0.0113365601009385
976.0,0.0246459743940012,0.0125117136530461
978.0,0.0245955736283693,0.0138008253882868
980.0,0.0245453785801481,0.0152139258870892
982.0,0.0244953879924085,0.0167617950823373
984.0,0.0244456006184402,0.0184560053862609
986.0,0.0243960152216482,0.0203089630300065
988.0,0.0243466305754506,0.0223339521352936
990.0,0.0242974454631769,0.0245451744067259
992.0,0.0242484586779689,0.0269577939841433
994.0,0.0241996690226812,0.0295879807136675
996.0,0.0241510753097843,0.0324529583423105
998.0,0.0241026763612677,0.0355710431286168
1000.0,0.0240544710085452,0.0389616971838147
1002.0,0.0240064580923604,0.0426455698166947
1004.0,0.0239586364626944,0.0466445503692278
1006.0,0.0239110049786731,0.0509818144930548
1008.0,0.0238635625084773,0.0556818768770311
1010.0,0.0238163079292526,0.0607706482310885
1012.0,0.0237692401270209,0.0662754822831554
1014.0,0.0237223579965929,0.0722252475672188
1016.0,0.0236756604414815,0.0786503785422595
1018.0,0.0236291463738165,0.0855829454020698
1020.0,0.02358281471426,0.0930567201242252
1022.0,0.0235366643919229,0.1011072621942554
1024.0,0.0234906943442824,0.1097719823494811
1026.0,0.0234449035171005,0.1190902358142592
1028.0,0.0233992908643435,0.1291034094311888
1030.0,0.0233538553481021,0.1398550110073143
1032.0,0.0233085959385127,0.1513907824039762
1034.0,0.02326351161368,0.1637587934049875
1036.0,0.0232186013595996,0.1770095591799303
1038.0,0.023173864170082,0.191196156980565
1040.0,0.023129299046678,0.2063743470767307
1042.0,0.0230849049986038,0.2226027060552374
1044.0,0.0230406810426678,0.2399427579307181
1046.0,0.022996626203198,0.2584591091335866
1048.0,0.0229527395119706,0.2782195955858615
1050.0,0.0229090200081382,0.2992954208920484
1052.0,0.0228654667381608,0.3217613302018696
1054.0,0.0228220787557354,0.3456957260688717
1056.0,0.0227788551217284,0.3711808520621279
1058.0,0.022735794904107,0.398302933255247
1060.0,0.0226928971778728,0.427152363051686
1062.0,0.0226501610249954,0.4578238096724502
1064.0,0.0226075855343469,0.4904164232959543
1066.0,0.0225651698016371,0.5250339753949673
1068.0,0.0225229129293494,0.5617850121084761
1070.0,0.0224808140266777,0.6007830136405684
1072.0,0.0224388722094638,0.6421465454333614
1074.0,0.0223970866001352,0.6859994126690722
1076.0,0.0223554563276442,0.7324707868592434
1078.0,0.0223139805274074,0.7816953704833581
1080.0,0.0222726583412455,0.8338135070434793
1082.0,0.0222314889173245,0.8889713228384111
1084.0,0.022190471410097,0.9473208471909994
1086.0,0.0221496049802442,1.0090201061939073
1088.0,0.0221088887946187,1.074233240005405
1090.0,0.0220683220261882,1.1431305917056904
1092.0,0.0220279038539791,1.215888781750836
1094.0,0.0219876334630212,1.2926907631733568
1096.0,0.021947510044293,1.3737258771887375
1098.0,0.0219075327946677,1.4591899038611869
1100.0,0.0218677009168592,1.5492850324185998
1102.0,0.0218280136193695,1.6442199039113854
1104.0,0.0217884701164358,1.7442095559398043
1106.0,0.0217490696279793,1.849475352685287
1108.0,0.0217098113795534,1.9602449654625849
1110.0,0.0216706946022929,2.0767522054314718
1112.0,0.0216317185328643,2.1992369279030464
1114.0,0.0215928824134158,2.327944851015784
1116.0,0.0215541854915279,2.463127360162604
1118.0,0.0215156270201656,2.6050412629178425
1120.0,0.0214772062576296,2.753948527618073
1122.0,0.021438922467509,2.9101159664855074
1124.0,0.0214007749186345,3.073814881334458
1126.0,0.0213627628850312,3.2453206478258445
1128.0,0.0213248856458734,3.424912311445448
1130.0,0.0212871424854382,3.612872066890704
1132.0,0.0212495326930611,3.809484734020839
1134.0,0.021212055563091,4.01503717662944
1136.0,0.0211747103948461,4.229817659527208
1138.0,0.0211374964925704,4.454115184283521
1140.0,0.0211004131653905,4.6882187759534135
1142.0,0.0210634597272725,4.932416657450131
1144.0,0.02102663549698,5.186995460628937
1146.0,0.0209899397980324,5.452239379684399
1148.0,0.020953371958663,5.72842919803019
1150.0,0.0209169313117784,6.015841405928312
