tem,inion,fate
850.0,0.042449066485668,2.0581566104183047e-05
852.0,0.0423494207896922,2.361054081412295e-05
854.0,0.0422502418182878,2.70683519348891e-05
856.0,0.0421515263000208,3.101584510056821e-05
858.0,0.0420532709939601,3.551911341437286e-05
860.0,0.041955472689323,4.065539481457048e-05
862.0,0.041858128205125,4.651030165170322e-05
864.0,0.0417612343898354,5.318223167405378e-05
866.0,0.0416647881210367,6.07840925509473e-05
868.0,0.0415687863050896,6.944093071392654e-05
870.0,0.041473225876802,7.929859165145547e-05
872.0,0.041378103799103,9.051873910148613e-05
874.0,0.0412834170627206,0.0001032860154348
876.0,0.041189162685865,0.0001178104572924
878.0,0.0410953377139155,0.0001343295347178
880.0,0.0410019392191111,0.0001531124853293
882.0,0.0409089643002469,0.000174464043004
884.0,0.040816410082373,0.0001987301742611
886.0,0.0407242737164986,0.0002263013398201
888.0,0.0406325523792993,0.0002576212143612
890.0,0.040541243272829,0.0002931908096165
892.0,0.0404503436242352,0.0003335761124961
894.0,0.0403598506854785,0.0003794196860862
896.0,0.0402697617330555,0.000431445445273
898.0,0.0401800740677258,0.000490473055642
900.0,0.040090785014242,0.0005574278946762
902.0,0.040001891921084,0.0006333546422043
904.0,0.0399133921601966,0.0007194338318833
906.0,0.0398252831267304,0.0008169962556481
908.0,0.0397375622387861,0.0009275401240127
910.0,0.0396502269371624,0.0010527632567092
912.0,0.0395632746851072,0.0011945674457253
914.0,0.039476702968072,0.0013551007678469
916.0,0.0393905092934692,0.0015367802300159
918.0,0.0393046911904333,0.0017423226886248
920.0,0.0392192462095845,0.00197478497721
922.0,0.0391341719227958,0.0022376003598612
924.0,0.0390494659229629,0.0025346236724038
926.0,0.0389651258237773,0.0028701828303639
928.0,0.0388811492595019,0.0032491277941054
930.0,0.0387975338847503,0.0036768966162753
932.0,0.038714277374268,0.0041595746506223
934.0,0.0386313774227171,0.0047039752850558
936.0,0.0385488317444634,0.0053177143649607
938.0,0.0384666380733665,0.0060092972119923
940.0,0.0383847941625721,0.0067882212338721
942.0,0.0383032977843076,0.0076650714371517
944.0,0.0382221467296798,0.0086516468330438
946.0,0.0381413388084754,0.0097610705036832
948.0,0.0380608718489639,0.0110079367679483
950.0,0.0379807436977029,0.0124084541396757
952.0,0.0379009522193464,0.0139806001606124
954.0,0.0378214952964547,0.0157442930341644
956.0,0.0377423708293073,0.0177215792850765
958.0,0.0376635767357179,0.0199368113693726
960.0,0.0375851109508518,0.0224168778808347
962.0,0.0375069714270455,0.0251914087971011
964.0,0.0374291561336284,0.0282930075532622
966.0,0.0373516630567472,0.0317574965916916
968.0,0.0372744901991919,0.0356241804567308
970.0,0.0371976355802245,0.0399360983993624
972.0,0.0371210972354092,0.0447403040738231
974.0,0.0370448732164453,0.0500881511706491
976.0,0.0369689615910018,0.0560355830789977
978.0,0.0368933604425539,0.0626434173884443
980.0,0.0368180678702222,0.0699776506642158
982.0,0.0367430819886128,0.0781097573200606
984.0,0.0366684009276603,0.0871169736417487
986.0,0.0365940228324724,0.0970826013178827
988.0,0.0365199458631759,0.1080962935924578
990.0,0.0364461681947654,0.12025431596549
992.0,0.0363726880169534,0.1336598348956885
994.0,0.0362995035340219,0.1484231506156813
996.0,0.0362266129646765,0.1646619694388451
998.0,0.0361540145419016,0.1825015984909667
1000.0,0.0360817065128178,0.202075190055273
1002.0,0.0360096871385407,0.2235237087160058
1004.0,0.0359379546940416,0.2469970450211939
1006.0,0.0358665074680097,0.2726528211011852
1008.0,0.035795343762716,0.3006574699771641
1010.0,0.035724461893879,0.3311861773344637
1012.0,0.0356538601905314,0.3644230793484193
1014.0,0.0355835369948893,0.4005614182625572
1016.0,0.0355134906622222,0.4398037331071469
1018.0,0.0354437195607247,0.4823620711214005
1020.0,0.03537422207139,0.5284581707190594
1022.0,0.0353049965878843,0.5783237195920027
1024.0,0.0352360415164236,0.632200589093454
1026.0,0.0351673552756508,0.6903411039003299
1028.0,0.0350989362965153,0.7530083616113376
1030.0,0.0350307830221532,0.8204765315859147
1032.0,0.0349628939077691,0.8930311594572415
1034.0,0.0348952674205201,0.9709695431753262
1036.0,0.0348279020393994,1.0546011876185617
1038.0,0.0347607962551231,1.1442479198996158
1040.0,0.0346939485700171,1.2402445137185691
1042.0,0.0346273574979057,1.3429389037968724
1044.0,0.0345610215640017,1.4526925288251695
1046.0,0.0344949393047971,1.5698806977764572
1048.0,0.0344291092679559,1.694892727744507
1050.0,0.0343635300122074,1.8281323263620584
1052.0,0.0342982001072412,1.970017565072063
1054.0,0.0342331181336032,2.120981159847504
1056.0,0.0341682826825926,2.281470315818532
1058.0,0.0341036923561605,2.451946743422806
1060.0,0.0340393457668092,2.6328864655521254
1062.0,0.0339752415374932,2.82477954491607
1064.0,0.0339113783015204,3.0281296858606503
1066.0,0.0338477547024557,3.243453731117257
1068.0,0.0337843693940241,3.471281024289285
1070.0,0.0337212210400166,3.712152677659286
1072.0,0.0336583083141957,3.966620683354474
1074.0,0.0335956299002028,4.235246802955992
1076.0,0.0335331844914663,4.518601510219295
1078.0,0.0334709707911111,4.81726258423236
1080.0,0.0334089875118683,5.131813739191679
1082.0,0.0333472333759868,5.462842896428663
1084.0,0.0332857071151455,5.810940591548727
1086.0,0.0332244074703663,6.176698004595609
1088.0,0.0331633331919281,6.560704888137619
1090.0,0.0331024830392824,6.963547534148336
1092.0,0.0330418557809686,7.385806453405058
1094.0,0.0329814501945318,7.828053897297806
1096.0,0.0329212650664396,8.29085142296973
1098.0,0.0328612991920016,8.774747291789565
1100.0,0.0328015513752889,9.280273772577852
1102.0,0.0327420204290542,9.807944294772732
1104.0,0.0326827051746538,10.358250788007686
1106.0,0.032623604441969,10.93166070913816
1108.0,0.0325647170693301,11.528614234161822
1110.0,0.0325060419034394,12.149521445488364
1112.0,0.0324475777992965,12.794759410328025
1114.0,0.0323893236201237,13.464669552982338
1116.0,0.0323312782372919,14.15955492320823
1118.0,0.0322734405302484,14.879677589113603
1120.0,0.0322158093864444,15.625256470489685
1122.0,0.0321583837012636,16.39646463460799
1124.0,0.0321011623779517,17.193427724363012
1126.0,0.0320441443275469,18.016221740911742
1128.0,0.0319873284688101,18.86487180775213
1130.0,0.0319307137281573,19.739350426609477
1132.0,0.0318742990395917,20.639576833047443
1134.0,0.0318180833446365,21.565415953212035
1136.0,0.0317620655922692,22.51667810130933
1138.0,0.0317062447388557,23.493119049373437
1140.0,0.0316506197480858,24.49443960373949
1142.0,0.0315951895909087,25.52028713732321
1144.0,0.0315399532454701,26.570255522607063
1146.0,0.0314849096970487,27.64388694844105
1148.0,0.0314300579379946,28.740673138265176
1150.0,0.0313753969676676,29.86005768847274
