tem,inion,fate
850.0,0.042449066485668,0.0001283176701699
852.0,0.0423494207896922,0.0001470079256243
854.0,0.0422502418182878,0.0001682856903828
856.0,0.0421515263000208,0.0001924664689428
858.0,0.0420532709939601,0.000220004472487
860.0,0.041955472689323,0.0002512570658474
862.0,0.041858128205125,0.0002867290899849
864.0,0.0417612343898354,0.0003269584029907
866.0,0.0416647881210367,0.0003725523198272
868.0,0.0415687863050896,0.00042418580877
870.0,0.041473225876802,0.0004826153985476
872.0,0.041378103799103,0.0005486873528443
874.0,0.0412834170627206,0.000623345362688
876.0,0.041189162685865,0.0007076425548313
878.0,0.0410953377139155,0.0008027540267241
880.0,0.0410019392191111,0.0009099843125554
882.0,0.0409089643002469,0.0010307881562199
884.0,0.040816410082373,0.0011667804352549
886.0,0.0407242737164986,0.0013197507371665
888.0,0.0406325523792993,0.0014916743523718
890.0,0.040541243272829,0.0016847953453191
892.0,0.0404503436242352,0.0019015031799823
894.0,0.0403598506854785,0.0021444996579911
896.0,0.0402697617330555,0.0024167561184923
898.0,0.0401800740677258,0.0027215385297457
900.0,0.040090785014242,0.0030624399074974
902.0,0.040001891921084,0.0034434132915872
904.0,0.0399133921601966,0.0038687937466141
906.0,0.0398252831267304,0.0043433252409214
908.0,0.0397375622387861,0.0048722004898638
910.0,0.0396502269371624,0.0054610798283505
912.0,0.0395632746851072,0.0061161404110721
914.0,0.039476702968072,0.0068440877003944
916.0,0.0393905092934692,0.0076522100774661
918.0,0.0393046911904333,0.0085484017837283
920.0,0.0392192462095845,0.0095411924656146
922.0,0.0391341719227958,0.0106397882852771
924.0,0.0390494659229629,0.0118540995285021
926.0,0.0389651258237773,0.0131947768960277
928.0,0.0388811492595019,0.0146732242171238
930.0,0.0387975338847503,0.0163016606584409
932.0,0.038714277374268,0.0180931153072327
934.0,0.0386313774227171,0.0200614599926707
936.0,0.0385488317444634,0.0222214541599485
938.0,0.0384666380733665,0.0245887414852818
940.0,0.0383847941625721,0.0271798942794859
942.0,0.0383032977843076,0.0300124191394968
944.0,0.0382221467296798,0.033104789267796
946.0,0.0381413388084754,0.0364764615165547
948.0,0.0380608718489639,0.0401479103027957
950.0,0.0379807436977029,0.0441406543372907
952.0,0.0379009522193464,0.048477270817096
954.0,0.0378214952964547,0.0531814679421288
956.0,0.0377423708293073,0.0582780662748
958.0,0.0376635767357179,0.0637931131595298
960.0,0.0375851109508518,0.0697539144699221
962.0,0.0375069714270455,0.0761890427952716
964.0,0.0374291561336284,0.083128497844892
966.0,0.0373516630567472,0.0906037239003371
968.0,0.0372744901991919,0.0986477226475046
970.0,0.0371976355802245,0.107295127720966
972.0,0.0371210972354092,0.1165823330476906
974.0,0.0370448732164453,0.1265475923292736
976.0,0.0369689615910018,0.1372311490330235
978.0,0.0368933604425539,0.1486753493778331
980.0,0.0368180678702222,0.1609247893199356
982.0,0.0367430819886128,0.1740264481901732
984.0,0.0366684009276603,0.1880298437079153
986.0,0.0365940228324724,0.2029871608402039
988.0,0.0365199458631759,0.2189534237879986
990.0,0.0364461681947654,0.2359866623509454
992.0,0.0363726880169534,0.2541480274442093
994.0,0.0362995035340219,0.2735020017684969
996.0,0.0362266129646765,0.2941165379609367
998.0,0.0361540145419016,0.3160632261269697
1000.0,0.0360817065128178,0.3394174777837655
1002.0,0.0360096871385407,0.3642587091570726
1004.0,0.0359379546940416,0.3906704584522719
1006.0,0.0358665074680097,0.4187406141822891
1008.0,0.035795343762716,0.4485615533688508
1010.0,0.035724461893879,0.4802303344583064
1012.0,0.0356538601905314,0.5138488863065671
1014.0,0.0355835369948893,0.549524179965788
1016.0,0.0355134906622222,0.5873684426623699
1018.0,0.0354437195607247,0.6274993179080507
1020.0,0.03537422207139,0.670040086690124
1022.0,0.0353049965878843,0.7151198543885878
1024.0,0.0352360415164236,0.7628737564651517
1026.0,0.0351673552756508,0.8134431612019655
1028.0,0.0350989362965153,0.8669758808655531
1030.0,0.0350307830221532,0.9236263723801096
1032.0,0.0349628939077691,0.9835559608482868
1034.0,0.0348952674205201,1.0469330441276874
1036.0,0.0348279020393994,1.113933304216566
1038.0,0.0347607962551231,1.1847399187858014
1040.0,0.0346939485700171,1.2595437732411396
1042.0,0.0346273574979057,1.3385436684295453
1044.0,0.0345610215640017,1.4219465146353416
1046.0,0.0344949393047971,1.5099675358481306
1048.0,0.0344291092679559,1.6028304614386368
1050.0,0.0343635300122074,1.7007677066194216
1052.0,0.0342982001072412,1.8040205425706723
1054.0,0.0342331181336032,1.9128392604565725
1056.0,0.0341682826825926,2.027483326031629
1058.0,0.0341036923561605,2.1482215061512098
1060.0,0.0340393457668092,2.275331990744325
1062.0,0.0339752415374932,2.409102485141576
1064.0,0.0339113783015204,2.5498302929988226
1066.0,0.0338477547024557,2.6978223704538644
1068.0,0.0337843693940241,2.8533953516651778
1070.0,0.0337212210400166,3.016875547667344
1072.0,0.0336583083141957,3.1885989130931573
1074.0,0.0335956299002028,3.368910986819851
1076.0,0.0335331844914663,3.558166786878092
1078.0,0.0334709707911111,3.756730658252341
1080.0,0.0334089875118683,3.964976108887727
1082.0,0.0333472333759868,4.183285561010636
1084.0,0.0332857071151455,4.412050085032121
1086.0,0.0332244074703663,4.651669059637653
1088.0,0.0331633331919281,4.902549798398159
1090.0,0.0331024830392824,5.165107101394728
1092.0,0.0330418557809686,5.439762753457061
1094.0,0.0329814501945318,5.7269449654036295
1096.0,0.0329212650664396,6.027087747277824
1098.0,0.0328612991920016,6.340630194732604
1100.0,0.0328015513752889,6.668015738152191
1102.0,0.0327420204290542,7.009691321031783
1104.0,0.0326827051746538,7.366106462533897
1106.0,0.032623604441969,7.737712282329667
1108.0,0.0325647170693301,8.124960471466435
1110.0,0.0325060419034394,8.528302133424466
1112.0,0.0324475777992965,8.948186609047879
1114.0,0.0323893236201237,9.385060208001866
1116.0,0.0323312782372919,9.83936481687396
1118.0,0.0322734405302484,10.311536572112436
1120.0,0.0322158093864444,10.802004378207693
1122.0,0.0321583837012636,11.311188300751756
1124.0,0.0321011623779517,11.839498079767376
1126.0,0.0320441443275469,12.387331482873844
1128.0,0.0319873284688101,12.955072615380946
1130.0,0.0319307137281573,13.543090213235727
1132.0,0.0318742990395917,14.151736004370218
1134.0,0.0318180833446365,14.781342882206198
1136.0,0.0317620655922692,15.432223167897751
1138.0,0.0317062447388557,16.104666924484192
1140.0,0.0316506197480858,16.798940196427296
1142.0,0.0315951895909087,17.51528342163442
1144.0,0.0315399532454701,18.253909655905968
1146.0,0.0314849096970487,19.01500292649634
1148.0,0.0314300579379946,19.79871713131239
1150.0,0.0313753969676676,20.60517395977169
