tem,inion,fate
850.0,0.042449066485668,1.7031302479431076e-05
852.0,0.0423494207896922,1.945299289707325e-05
854.0,0.0422502418182878,2.2201767369001143e-05
856.0,0.0421515263000208,2.53216034945547e-05
858.0,0.0420532709939601,2.8857369271939604e-05
860.0,0.041955472689323,3.28639960384125e-05
862.0,0.041858128205125,3.740029230758779e-05
864.0,0.0417612343898354,4.2533073035810887e-05
866.0,0.0416647881210367,4.83374709703277e-05
868.0,0.0415687863050896,5.489593675467308e-05
870.0,0.041473225876802,6.230349514080302e-05
872.0,0.041378103799103,7.066584026271805e-05
874.0,0.0412834170627206,8.009945602627244e-05
876.0,0.041189162685865,9.073327610076289e-05
