tem,inion,fate
956.0,0.0125807902764357,0.0040391194599739
958.0,0.0125545255785726,0.0045325530080575
960.0,0.0125283703169506,0.0050842433328528
962.0,0.0125023238090151,0.0057007568128944
964.0,0.0124763853778761,0.0063893524346325
966.0,0.012450554352249,0.0071580468056532
968.0,0.0124248300663973,0.0080156832095272
970.0,0.0123992118600748,0.0089720106108068
972.0,0.0123736990784697,0.010037758822242
974.0,0.0123482910721484,0.0112247328750043
976.0,0.0123229871970006,0.0125458969831536
978.0,0.0122977868141846,0.0140154790445948
980.0,0.012272689290074,0.0156490686715332
982.0,0.0122476939962042,0.017463730222697
984.0,0.0122228003092201,0.0194781146989168
986.0,0.0121980076108241,0.0217125793523266
988.0,0.0121733152877253,0.024189312718189
990.0,0.0121487227315884,0.0269324644733975
992.0,0.0121242293389844,0.0299682727802202
994.0,0.0120998345113406,0.0333252058290836
996.0,0.0120755376548921,0.0370340955681627
998.0,0.0120513381806338,0.041128278446198
1000.0,0.0120272355042726,0.0456437353679207
1002.0,0.0120032290461802,0.0506191713406725
1004.0,0.0119793182313472,0.0560963822097103
1006.0,0.0119555024893365,0.0621200506045749
1008.0,0.0119317812542386,0.068738089732314
1010.0,0.0119081539646263,0.0760017195774315
1012.0,0.0118846200635104,0.0839655786420354
1014.0,0.0118611789982964,0.0926878323417521
1016.0,0.0118378302207407,0.1022302668902269
1018.0,0.0118145731869082,0.1126583838182045
1020.0,0.01179140735713,0.1240414633280756
1022.0,0.0117683321959614,0.1364526397457967
1024.0,0.0117453471721412,0.1499689428927433
1026.0,0.0117224517585502,0.1646713389790235
1028.0,0.0116996454321717,0.1806447573404583
1030.0,0.011676927674051,0.1979781026660229
1032.0,0.0116542979692563,0.2167642565783709
1034.0,0.01163175580684,0.2371000758256275
1036.0,0.0116093006797998,0.2590863729837016
1038.0,0.011586932085041,0.2828278995554468
1040.0,0.011564649523339,0.3084333069618659
1042.0,0.0115424524993019,0.3360151277488274
1044.0,0.0115203405213339,0.3656897360645311
1046.0,0.011498313101599,0.3975773153156759
1048.0,0.0114763697559853,0.4318018190589863
1050.0,0.0114545100040691,0.4684909394367734
1052.0,0.0114327333690804,0.5077760767573103
1054.0,0.0114110393778677,0.5497922947915457
1056.0,0.0113894275608642,0.5946783026321463
