tem,inion,fate
850.0,0.028299377657112,1.2839685252508117e-05
852.0,0.0282329471931281,1.4719817691133397e-05
854.0,0.0281668278788585,1.6864565854923796e-05
856.0,0.0281010175333472,1.9310012339124327e-05
858.0,0.0280355139959734,2.2096997565057563e-05
860.0,0.0279703151262153,2.5272278679489e-05
862.0,0.0279054188034167,2.8887792123677425e-05
864.0,0.0278408229265569,3.3004238474132475e-05
866.0,0.0277765254140244,3.768795522191004e-05
868.0,0.027712524203393,4.301588977378978e-05
870.0,0.0276488172512013,4.907454668329203e-05
872.0,0.0275854025327353,5.59614747597248e-05
874.0,0.0275222780418137,6.37883482840218e-05
876.0,0.0274594417905767,7.268005169924763e-05
878.0,0.027396891809277,8.277907491416325e-05
880.0,0.027334626146074,9.424593033074968e-05
882.0,0.0272726428668313,0.0001072620991332
884.0,0.0272109400549153,0.0001220337434229
886.0,0.0271495158109991,0.0001387928039164
888.0,0.0270883682528662,0.0001578022159817
890.0,0.0270274955152193,0.0001793583597614
892.0,0.0269668957494901,0.0002037972631971
894.0,0.0269065671236523,0.0002314969212505
896.0,0.026846507822037,0.000262884844622
898.0,0.0267867160451505,0.0002984431004063
900.0,0.0267271900094946,0.0003387162081022
902.0,0.0266679279473893,0.0003843179368148
904.0,0.0266089281067977,0.0004359400139139
906.0,0.0265501887511536,0.0004943622508926
908.0,0.0264917081591907,0.0005604632305478
910.0,0.0264334846247749,0.0006352315697066
912.0,0.0263755164567381,0.000719780888711
914.0,0.0263178019787146,0.000815363164347
916.0,0.0262603395289794,0.0009233874218028
918.0,0.0262031274602889,0.0010454365191245
920.0,0.026146164139723,0.0011832760280286
922.0,0.0260894479485305,0.001338941106356
924.0,0.0260329772819753,0.0015146350243119
926.0,0.0259767505491848,0.0017128836066193
928.0,0.0259207661730013,0.0019365047288638
930.0,0.0258650225898335,0.0021886549958147
932.0,0.025809518249512,0.0024728689120706
934.0,0.0257542516151447,0.0027931000438907
936.0,0.0256992211629756,0.0031537686826302
938.0,0.0256444253822443,0.0035598175653073
940.0,0.025589862775048,0.0040167588309311
